text,label
"registered partners will be entitled to compassionate leave from employers in the event of serious illness or the death of their partner, along the lines granted to married couples.",0
"•a couple with two young children where one parent earns $80,000 and the other $25,000 will be around $1,665 better off.",0
"not only in their houses of worship, but also in their everyday lives.",2
"rcep (southeast asia, australia, china, india, korea and japan)",2
"this requires that it is simplified, flexible, and easily measurable on its key objectives.",0
"climate change,",0
we do not support national's new spending on 'executive principals',0
"remove ‘tick-box’ and quota arrangements from sickness and disability assessments, thereby streamlining and speeding up the assessment processes",0
the first task will be to take the wide and often confusing array of programs for improving regional health and integrate them into a single policy.,1
costs will be covered within current spending.,0
"ensure that amendments are made to our bankruptcy laws, setting business bankruptcy at a uk equivalent.",2
"labour managed to disguise their loose economic management in the good times, but now that the tide is out they are awfully exposed.",2
"no matter what their background, no matter where they live - city, suburb or in the regions – no matter what type of school they go to – government, catholic or independent, labor wants every child to have the same chance of succeeding at school, and in life, as any other child in the country.",0
"renewable energy will deliver new investment, good jobs, lower power bill for homes and small businesses and it will help cut pollution.",0
but the national government has largely ignored their scientific advice.,0
apply the community rail partnership approach to the marketing of rural rail and to link it with the rural transport programme.,0
- expand private pensions and give people more control over their pensions.,2
school leadership is a critical factor in determining the tone and effectiveness of schools.,1
congressional republicans are committed to its repeal;,2
"we will continue to use our aid budget in alignment with the sustainable development goals, to end extreme poverty, save children’s lives, and provide an education for girls.",1
"it is undeniable that the government has an obligation to protect those who are most vulnerable in our society, but this protection must be provided respectfully and genuinely.",0
address the threshold question and models for a republic informed by the state and territory discussions through a jury of citizens,1
investing in our young people is a core labor value that will open the door to jobs and opportunity and drive economic growth and prosperity.,1
a new ministry for food security,0
introduce a statutory sick pay scheme.,1
"we will make ending the epidemic in breast cancer a major priority, and expand research on breast, cervical and ovarian cancer, infertility, reproductive health services and other special health needs of women.",1
we now need to go further.,0
• white collar crime has been clamped down on through new financial reporting requirements for companies together with a new companies act:,2
"while donald trump wants to default on our debt, which would lead to a disastrous global economic crisis,",0
forces struggled to find resources to investigate violent crimes.,2
a similar approach in northern ireland significantly reduced waiting lists.,0
"the housing needs of low income australians should be met through the provision of a mix of affordable options, including community housing, public housing, shared equity with social housing providers and private rental housing.",1
"justice is eroded by the poor decisions of privatised assessments,",1
"the innovation partnerships provide a positive plan to grow jobs, boost productivity and give australian businesses the competitive edge",0
• require transit new zealand to give greater weight to public transport.,0
but will allow schools themselves to determine how to achieve those outcomes.,1
"since 2010, the conservatives have helped more than 1,000 people on average into work every day",1
because the reconstruction and development programme (rdp) outlines our broad programme for changing south african society.,1
. an incoming plaid cymru government in 2021 will embark upon the biggest programme of reconstruction our nation has seen since devolution.,0
we believe in equal access for all to health and education.,0
liberal democrats are the only party forward-looking enough to do what it takes to foster high quality public debate.,1
and showcasing technologies developed by research agencies such as csiro and by cooperative research centres to investors to develop a commercialisation pipeline.,0
encourage internal tourism through a 'see new zealand first' campaign.,1
"australian film, television and new media sectors which are dynamic and innovative.",2
create a national council on poverty elimination.,0
"unconstitutional and excessive purges of the voter rolls,",1
- just over a quarter.,1
"international visitors spent $14.5b in 2016, with the tourism sector directly employing 188,000 people, and almost double that indirectly",0
- create a strong framework for britain's defence and security through nato and european co-operation.,0
we support proportional representation,1
we will oppose a second independence referendum and oppose independence.,0
"no one can imagine how horrific it must be for someone to see their child, partner or parent in immense pain, knowing relief is available but illegal.",1
"our conservative government recognizes that french- and english-speaking communities contribute to our country's cultural, social, and economic vitality.",2
parents deserve straight-forward information about the ece services in their area.,1
we are committed to the development of the lansdowne road stadium,0
set debt on a downward path from 2019/20,2
we have the best tv in the world.,0
under labour our courts became increasingly sluggish and inefficient.,0
it imposes an unnecessary administrative burden on those wishing to do business in both jurisdictions.,0
growth justifies inequality.,0
"as the seat of our federal government and a likely target of the september 11th attacks, washington, d.c. also plays a critical role in homeland security.",2
we will use the leverage that ireland gains through our aid programme to encourage and support democratic development and respect for human rights in the countries of the developing world.,2
2007: most offered treatment within months.,1
"as a result, some frontline services have had to cut staff or reduce their services.",2
"work to change attitudes towards rape, including improving initial responses to women, early evidence collection and access to justice.",0
we need to: reduce the uk’s net greenhouse gas emissions to zero by 2030.,0
"second, we must modernize the world's most powerful military to meet the new threats.",2
we called for an increase in the maintenance grant for third level students to reflect the true cost of living.,1
and no child over five should pay more than $11.,0
tom mulcair knows that the right choice – the only responsible choice – is for canada to commit to an approach based on sustainable development.,0
"reliably enables governments to offer online interaction with citizens,",0
the social consequences have not resembled the ‘continental-style café culture’ tony blair claimed it would.,2
prioritise renewable energy;,0
ensure that post grad teacher training is not privatised by increasing the number of post grad teacher training places in state teacher training colleges.,1
these authorities will be chaired and coordinated by directly elected full-time mayors.,0
we entered the peace process with two goals:,0
"national's act has been a failure, and firearms offences have been increasing.",2
the territories’ economic stability and potential for growth must be considered in any trade agreements between the united states and other pacific nations.,0
smart sustainable business delivers real prosperity for everyone.,0
"these regulations will be developed in a way that is consistent with our international obligations, and adherence to them will be verified and monitored with rigorous third party audits.",1
public/ private partnerships can be an appropriate vehicle for delivering telecommunications infrastructure.,0
"departments will be required to make their forms easier to fill in and to use plain, simple language.",2
"we will shift funds from nuclear research into decommissioning and nuclear waste management, and support research for renewable energy sources.",0
"in particular a national government will: ensure that the new zealand income support service, the children and young persons service, and the community funding agency are focused on serving the needs of their clients.",0
ensure protection of māori land title as a taonga,0
passage restrictions to protect sensitive areas.,0
• 600 more police officers on the beat before the end of 2011.,2
32. the eff government will highlight employment targeting as the primary measure of fiscal.,1
economic mismanagement by successive governments has made new zealand a less attractive place for investment.,2
"a better balance between work and family, social and community involvement.",2
they make our lives richer and more fulfilling.,2
our standards for rented housing are among the lowest in the developed world. 2,1
national believes we can realise the economic benefits of new zealand's energy potential,0
we will ensure activation schemes are of high quality and support job creation by shutting down the jobbridge and gateway schemes and making greater use of the jobsplus and community employment schemes.,1
a special deal that helps the northern ireland economy,1
and the necessity to involve women at all levels in preventing war and building peace and security.,1
better flood management,0
"with the support of iwi and church groups, to help young maori and pasifika people upskill and take advantage of the strong demand for tradespeople.",0
"public participation in the development of public and community housing, (including planning and in the assessment of development proposals) is a right, the exercise of which should be encouraged by planning authorities.",1
the national trade cadetship will help make students work ready and will help create a more skilled workforce.,0
"28. the eff will establish a fund to support all african writers,",2
we will expand the family start programme for at risk families and project early for specialist teachers to work with families on behavioural problems that emerge at school.,1
double the numbers of trades training and cadetships placements per year for the next five years for pacific and māori.,0
national is working hard to keep providing small businesses with the confidence to grow.,0
we have pushed government departments to release unwanted sites for homes.,0
it is national’s goal to have 60 per cent of 25 – 34 year olds with a qualification at level 4 or above by 2018,1
ireland must be equipped to compete directly with the uk to ensure aspiring business people are willing to set up new companies here.,2
"earmarking the proceeds of growth to debt reduction and investment: in setting this target, fine gael is committing to using any proceeds of growth over the final two years of the next government to finance debt reduction and/or investment, rather than the types of pre-election tax and current spending give-aways under fianna fáil that have so damaged our economy.",2
mental health strategies over the last decade have failed.,1
labor opposes malcolm turnbull’s $160m dangerous and divisive plebiscite on marriage equality.,0
" introduce minimum sentences that more accurately reflect the nature of offending, the impact on victims, and the social denunciation of crime;",2
"social justice, on the other hand, demands that we end poverty, reduce inequality and create a society in which the conditions for a fulfilling life are available to everyone.",0
we will call for environmental impact assessments to be completed before development projects are able to be approved;,0
"which imposes appropriate civil and criminal penalties on healthcare providers who fail to provide treatment and care to an infant who survives an abortion, including early induction delivery whether the death of the infant is intended.",2
delay the imposition of any form of carbon tax or emissions trading scheme on our primary producers and processors until such time as our major trading partners have implemented their own such measures.,0
"we will use renewed prosperity to invest in communities, raise living standards, improve quality-of-life and",1
provide a minimum of quarterly bills so arrears cannot be built up,1
"ukip will make sure those with on-going health care needs choose where they wish to live, unless they are unable to make that choice themselves, or care at home becomes unviable.",1
tasmania is the only state without a modern naval vessel wreck.,0
"improve the basic skills of reading, writing and numeracy, especially at the elementary levels",1
rolling out fibre to the home broadband (ftth) will be a future proofed policy that will equip ireland with an infrastructure capable of competing in the global economy.,0
redistribute fish quotas along social and environmental criteria,0
education is much more than schooling.,1
"decreasing the rate of pay and/or the rate of employment results in less taxes to government, less money to business, less money to the private sector, resulting an almost immediate recession",1
"to help oversee the new licensing rules, labor will establish a labour hire licensing and compliance inspectorate within the office of the fair work ombudsman which will have the power to monitor compliance with the licensing regime, and will also keep a public register of all licensed labour hire companies.",1
an important part of this is the urgent need to reclaim and rebuild the trade unions and to mobilise the power of workers though mass action.,0
and unemployment still affect the lives of many people.,0
"the eu pumped £78 million in subsidies into the new factory, while brussels sat on a request for a uk subsidy of just £14 million, for two years.",0
this policy will take effect in the 2017 school year.,0
democrats believe that a key element of american leadership is growing our economy,0
"investing $150 million to relocate and expand the university of tasmania’s (utas) campuses in the heart of burnie and launceston to increase higher education accessibility, participation, and skills attainment",1
"the rising cost of kai, petrol, electricity, and rents have contributed to this, as well as the recent increase to gst.",0
"others have expressed their views at public meetings, door-to-door visits, izimbizo and interaction with anc leaders across the country.",1
"in this process, thousands of jobs were created, including for women and young people.",1
"if speculators are driving up the cost of housing to unaffordable levels, that's something the government can and should address.",1
•states which were early adopters of water-efficiencies must be acknowledged in any federal scheme.,0
"the scottish parliament has become the most powerful parliament of its kind in the world, with extensive powers over taxation and welfare.",0
"these changes will reduce the number of politicians eligible to sit in the legislature from 1475 to 700, a net reduction of 775.",0
 develop standards for group housing that provide residents with a greater voice;,0
"the da will ensure that at least 10% of gdp is invested in the infrastructure that the economy needs to grow – including roads, ports, railways, airports, water, transport and communication infrastructure.",0
we will continue to call for the uk government to pursue alternatives to detention.,2
efforts to deliver a better deal for ni business from the apprenticeship levy;,0
"the role and responsibility of government is to create the conditions for economic growth,",0
no strategy for reducing energy costs will be viable without a commitment to continued coal production and utilization.,0
"more than anything it is going to be about working differently, and finding new ways to cut waiting lists and guarantee speedy access to treatment.",1
"whether on active duty or in the reserves and national guard, and the families who support them.",2
"there are currently 53,000 young people receiving a working-age man benefit.",2
"among other things, these would include: disaster management: the establishment of well-resourced disaster management centres around the country and improved early warning systems.",2
we are reducing the requirement from 60 credits to 40 credits for 16-to 19-year-olds.,0
the scotland that all scots want.,2
"the large majority of cosmetics that sit on our shelves contain an ingredient or ingredients that, at some point, have been tested on animals.",0
"the truth is that if we are to make britain the world’s great meritocracy, we also need to do much more to support millions of people who live in ordinary, working families.",1
"our children deserve better and ukip will investigate failings without fear or favour to deliver a safer, brighter, fairer future for our children.",1
"• direct resources to where they are of the greatest benefit (according to need, not to race).",0
"the subsidy also has to be applied for rather than being available as standard, meaning take-up is likely to be poor and the support is delivered inefficiently.",1
a banker’s bonus tax,1
and an over-dependence on the construction sector.,0
"young women can be, and have been, harshly treated.",0
only those who have the permanent right to remain in britain and who have paid uk taxes for at least five years will be granted an nhs number and be eligible for the full services offered by the nhs.,2
"we will continue to support the construction of high speed two, but keep costs down,",0
"the government’s more than $3 billion jobs for families child care package will make child care simpler, more affordable and more accessible for almost one million australian families.",1
"our national legislature uses a budget process devised long before the internet and seems unable to deal in realistic ways with the most pressing problems of families, businesses, and communities.",0
"most new jobs will be created by small business, which has not been well understood by government.",2
"recognising their largely temporary status, remove students from the official migration statistics.",0
family law: fine gael will propose a constitutional amendment to allow for the establishment of a distinct and separate system of family courts to streamline family law court processes and make them more efficient.,0
proper investment in water infrastructure to ensure maximum conservation and secure supply into the future.,0
set up a royal commission of inquiry in to institutionalised racism,0
we will streamline the application procedure for all grants and for the new package of subsidised loans.,0
"just as the cold war prompted a massive reorganization of the federal government's foreign policy apparatus, the war on terror demanded a thorough reorganization of america's domestic preparedness agencies.",2
creating truly democratic central and local government that governs for the common good.,1
 support the ongoing development of nurse practitioners with scopes of practice for senior nurses;,1
increased accountability and transparency in foreign policy.,2
"we will establish a hardship fund to fairly compensate those forced out of the fishing industry, and we will invest in and otherwise encourage development of the domestic seafood processing and renewable energy sectors to create new coastal employment.",0
increase the national minimum wage to more than £8 an hour by october 2019,1
"the ndp will also seek to contribute personnel who can play a leadership role and prioritize the contribution of personnel to situations requiring advanced linguistic, logistical and intercultural expertise.",1
national has been busy working to make social housing better provide for new zealanders most in need.,1
"for those who have immigrated to canada and want to leverage their skills and background to benefit their chosen country, their community and their families, the challenge is often having their abilities fairly recognized.",0
culture is the foundation upon which a stable nation is built.,0
more resources shall be put at this level to ensure better service to the people,0
new zealand now has child health statistics which are a national disgrace.,0
• incrementally raise the base minimum level of new zealand superannuation to 72. 5% of the net average wage (calculated on married couples with a similar adjustment of rates for singles persons).,1
"those buying multiple farms that add up to $15 million, even over many years, would be subjected to the national interest test.",0
the referendum was a radical rejection of a status quo that is intolerable for huge numbers of people in this country.,0
independent and will invest on a commercial basis.,0
including independent and democratic unions.,1
local government leadership and accountability: recent reforms of local government have boosted local autonomy and given local councillors and councils more influence and responsibility over the economic development of their locality.,0
no one currently in receipt of benefits will be worse off under ubi - and many will be much better off.,1
"good governance is clean governance, efficient governance and above all, is delivery oriented.",0
"ensure that the system includes children’s centres for the very youngest children and their parents, and childcare and early education for children from age .",1
utilise the national training fund to assist companies in improving their employees’ skill sets.,0
"as a member of the nutting inquiry, elfyn llwyd mp investigated the issue of veterans in prison, something that he frequently raised in the house of commons, working with prisons officers’ union, napo.",0
in this next term of parliament atm commits to: prioritise access to early childhood development facilities from 0-7 years;,1
"we will sign a separate, binding pact with any other group in government that the sick, the elderly, those worst- off in society and those with additional needs, must be given priority.",0
"in the interests of security of supply, we support the maintenance of reserve electricity generation capacity.",0
"but while we have the risk of trident, we should get the benefit of the jobs at rosyth,",0
the greens will implement policies to increase investment in research and development by both government and business to a target of 3% of our gdp by 2020,0
as at present as this could lead to a more person-centred and responsive model of service provision.,1
"this funding will help us to share with the world the remarkable australian expertise in areas like anti-corruption and good governance; disability inclusive aid; treating preventable blindness; wash; and of course, efforts toward improving gender equality.",1
to invest in new public assets such as schools and hospitals.,1
return to surplus in 2014/15.,2
"everybody else is finally catching up, in recognition of the fact that good infrastructure is vital to our country, our communities, and our day-to-day quality of life.",0
and restrict to providing public services.,0
"national flood forecasting: we are establishing a new national flood forecasting system, staffed with additional personnel, to provide regular, detailed and localised information on flood forecasting.",0
or falling into the trap of a new cold war.,2
we will reduce methane emissions from all oil and gas production and transportation by at least 40 to 45 percent below 2005 levels by 2025 through common-sense standards for both new and existing sources and by repairing and replacing thousands of miles of leaky pipes.,0
"will expect local authorities to ensure that local services are efficient, effective and well targeted.",0
"it concluded that an individual’s contribution to social care costs should be capped at £35,000.",1
"we will empower infrastructure australia to become an active participant in the infrastructure market, working with state governments and brokering deals to bring nation building projects to fruition.",0
nothing had been done in nine years for the many thousands of owners of leaky homes.,2
"we will also work with provinces, territories, and other willing partners,",0
we will also seek devolution of responsibility for equalities legislation to wales.,0
and the breakdown of our communities new zealand experienced in the eighties and nineties.,2
and to improve the quality of life so that all disabled people can fulfil their potential and contribute to the society of which they are members.,2
"in 2013, the former labor government amended the sex discrimination act 1984 so that the act would cover discrimination on the grounds of sexuality and gender diverse discrimination.",0
we will make sure that charges by state bodies are capped at the rate of inflation.,2
"in the modern era, british politicians have all too often shouted loudly while carrying a matchstick.",2
"this would mean that a single worker could earn €50,000 and only pay income tax at the standard rate.",2
and give to three regional boards operating under the aegis of an bórd pleanála and based on the eu election constituencies.,0
"in aotearoa new zealand, our unique heritage includes the taonga of toi maori and te reo maori, and we support these taonga,",0
 establish a fund to compensate landowners up front for any damage that members of the public cause to their property (the land access agency can pursue offenders to recover the cost of fund payouts separately).,2
"and all of our families have a warm, dry, safe home to live in.",0
we will ensure that any powers devolved are matched by the funding to deliver on the needs of local people.,0
"we urge all states and congress to make it a crime to acquire, transfer, or sell fetal tissues from elective abortions for research,",2
pre-independence we will continue to be part of the coalition against trident in the uk.,1
"as resources allow, labour favours the introduction of democratically elected mayors,",1
"7) seventh, we will push to make new zealand a safer and fairer place by ensuring that the victims of crime are not subject to unfair scrutiny by the police when they try to defend themselves,",2
"responsibility for delivery of education and support for young people will sit with local authorities, they will manage admissions. and have responsibility for school places, including the power to open schools",0
"children, extended family members and anyone else with an interest in any orphaned child or children will be able to benefit from a range of services, including help with accessing grants and arranging school fee exemptions.",1
"since 1980, nearly all net job creation in the united states has occurred in firms less than five years old.",2
smaller class sizes to get our children more of the personal attention they need to learn,1
ireland is the only eu member state in which the level of consumer prices has fallen in recent years.,0
and re-open key strategic lines including direct rail links with airports.,0
"it helped keep teachers, police officers, nurses, and firefighters on the job.",1
"strengthen existing provisions for carers, to make sure people have the flexibility they need to care for their loved ones",1
"like generations before us, we are living through a time of profound national change.",2
"water, sewage, adequate roads.",0
− $2 million to establish a central maternity database that monitors pregnancy through the first three months of a baby’s life.,1
and we will vigorously enforce laws that prevent discrimination.,0
"an snp government will reform scottish broadcasting , building on the tradition of excellence that exists but ensuring that scottish programme making and scottish concerns are at the heart of an internationally forward looking service.",0
and safety regime,1
"we will commence work on a single, comprehensive, statutory criminal code, making the law available in one easily accessible instrument.",2
this will help take pressure off local communities and councils from increasing visitor numbers.,2
the boris johnson deal does not get brexit done.,0
the truth is that we genuinely believe in the absolute freedom of parental choice when it comes to the education of children.,2
"it will be a highly visible ambassador for britain,",2
"with so many areas covered, the potential for a truly transformative agreement for health services remains to be achieved.",0
"ensure appropriate housing and support for those living with, and recovering from, mental illness and addictions.",1
also of alarm are recent ird and treasury departmental attempts to re-interpret clearly established statutory provisions against the industry’s health and interests.,0
"we will help to create 250,000 additional jobs over the next five years, through both state and private job creation.",1
already we are seeing the benefits: • about three-quarters of income earners are paying income tax at 17.5 per cent or less.,1
"president bush answered the challenge of september 11, 2001, not only with steadfast resolve, but also with vision, optimism, and unshakable confidence in the will and faith of the american people.",2
"for more information on labour’s policies, please visit our website at www.labour.org.uk, or contact your local labour campaign team.",0
"the government is not paying attention to public views, to what is affordable, or to what will create a liveable, adaptable, accessible, and resilient city.",1
"providing incentives to build 10,000 new afforsable and market rental housing units.",1
labor won’t let australians fall behind because there is a gap between the skills they have and the ones employers are looking for.,1
that tradition continues with australia being elected as one of five new non-permanent members of the united nations security council.,1
more recently steps have been taken to both encourage more women to pursue a career in the military,0
empowering local flaxroots leadership and community enablers,0
end tuition fees and cancel student debt.,1
"for too many children, a good school remains out of reach.",1
"on the basis of this inquiry, we will introduce legislation for a fair and just communal land rights system.",0
and the people who fed and led these lies didn't even believe it themselves.,1
both of them say we should do something about climate change but something called “the economy” has to come first.,0
"nowhere is this more apparent than with the death tax, which is reduced now, disappears in 2010, and then comes fully back to life in 2011.",2
local area coordinators support disabled people and their families to make choices in how best to meet their needs within the resources available to them.,0
"our aid is an investment to help countries put in place policies to raise the growth rate with greater equity, crack down on corruption, promote human rights, including for women and girls, and develop effective governance and democracy.",1
"our nation's economy has lost nearly $8 trillion of cumulative output compared with an average recovery,",0
"over $2b has been invested since 2015 in publictransport, providing options for commuters",0
almost all of these projects are successful.,2
and more help for pre¬school children.,1
and give councils powers to intervene where developers do not act on their planning permissions;,0
that must change if there is to be a genuine partnership approach to improving our health service.,0
financial certainty: we will set out capitation rates to schools on a rolling 3-year basis allowing for forward planning.,0
we will move quickly to ensure that the required management measures for inshore fisheries are introduced.,0
this means our country gets the chance to vote for independence -,0
"ukip will treble the amount we allocated to dementia research and treatment in 2015, taking our total fresh funding pot to £400 million each year over the course of the next parliament.",1
"sport and recreation ireland will also partner local authorities, opw, coillte and waterways ireland",0
encourage innovation in the delivery of aged care to cater to the needs of a growing and diverse population.,0
this must be as unacceptable to you as it is to me and to the party i lead.,2
labor will ensure that the needs of renting households are considered within the national strategy on affordable housing.,1
 the criminal justice system was in disarray.,2
"road user charges: modernise and simplify the road user charges system, to reduce compliance costs for transport operators.",2
"improved water efficiency, water quality and conservation within agricultural systems.",0
fine gael will progress this in conjunction with stakeholders and in keeping with best practice in other countries.,0
"these policies will integrate closely with those set out in the ‘green new deal’ chapter of this manifesto, ensuring that central government is reshaped around the overwhelming need for green social and economic revolution.",0
we will continue to support the global multilateral rules-based trade system.,2
"discussion on refocussing data collection, analysis and reporting using these levels would be part of any educational hui.",1
• provide a targeted investment tax credit to encourage investment in new plant.,0
but we must also ensure that as we leave the eu no new barriers to living,2
"these savings, together with new spending to be set out in labour’s fiscal plan, will be prioritised towards rebuilding new zealand’s social foundations by investing in essential public services",1
protect the availability of arts and creative subjects in the curriculum and act to remove barriers to pupils studying these subjects.,1
we will also give the comptroller and auditor general and oireachtas committees the extra powers needed to carry out value-for-money audits of state programmes.,0
7. the eff government will fast-track the migration from analogue to digital transmission so that migration takes place by the end of 2019.,0
these ideas must now be considered as part of the constitutional convention process.,0
•key changes to social security should merit bipartisan agreement so all improvements are a win for the american people rather than a political victory for any one party.,0
"implement the new innovative way of assessing learners through the national integrated assessment framework for grades 3, 6 and 9 as a replacement for ana.",1
it is past time for these issues to be resolved.,0
"labour believes british policing is at its best when it is rooted in local communities, proactively preventing crime, rather than simply reacting to emergencies.",2
we will press the uk government to reinstate an emergency towing vehicle on the west coast of scotland and to ensure that delays in recruitment don’t leave vital coastguard stations understaffed.,0
by cleaning up our air,0
regional airlines provide vital services throughout our vast country.,0
this will not only cut the costs of doing business but also draw more ﬁrms into the tax net.,2
and upholds the right of palestinians to live in freedom and security in a viable state of their own.,0
"we will reintroduce legislation that protects pension pots from being plundered by reckless bosses,",1
boosting mental health;,0
"unemployment is on the rise again,",1
establish an australian drugs policy institute to undertake research trials and evaluation of policy and treatment programs.,1
good will finalise outstanding land restitution cases within 5 years.,0
"scotland needs more direct air links with the world, and we will work with private operators to make these sustainable,",1
new zealand's public health service relies on the quality health professionals who work within it,0
"these bilateral treaties offer little of the protection afforded by the negotiating blocs of the wto, leaving the least developed countries open to exploitation.",1
continue to support investment in new uk digital start-ups by reforming the british business bank’s support for venture capital funds to enable it to help funds ‘crowd in’ new backers rather than acting as a funder of last resort.,2
"according to the community broadcasting association of australia, 37 community digital radio services are facing closure altogether from 1 july 2016.",0
foster child grant: increase from r800 to r1600 per month;,1
"the economy should serve the people and look after the environment, not the other way around.",1
"we want local councils to lead the delivery of the green new deal and the transition to a resilient, zero carbon economy.",0
dramatically increase the level of spending on early years education and childcare.,1
